center,left,right,steering_angle,throttle,brake,speed
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_28_56_146.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_28_56_146.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_28_56_146.jpg,0,0,0,14.53314
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_28_56_262.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_28_56_262.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_28_56_262.jpg,0,0,0,14.35585
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_28_56_375.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_28_56_375.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_28_56_375.jpg,0,0,0,14.17992
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_28_56_497.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_28_56_497.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_28_56_497.jpg,0,0,0,14.0073
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_28_56_620.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_28_56_620.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_28_56_620.jpg,0,0,0,14.07983
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_28_56_737.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_28_56_737.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_28_56_737.jpg,0,0.3442619,0,14.13471
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_28_56_837.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_28_56_837.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_28_56_837.jpg,0,0.04160643,0,14.02423
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_28_56_969.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_28_56_969.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_28_56_969.jpg,0,0,0,14.0787
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_28_57_078.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_28_57_078.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_28_57_078.jpg,0,0,0,13.90858
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_28_57_173.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_28_57_173.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_28_57_173.jpg,0,0,0,13.53814
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_28_57_305.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_28_57_305.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_28_57_305.jpg,0,0,0,13.34054
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_28_57_439.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_28_57_439.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_28_57_439.jpg,0,0.378243,0,13.40606
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_28_57_542.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_28_57_542.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_28_57_542.jpg,0,0.6823411,0,14.28778
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_28_57_645.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_28_57_645.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_28_57_645.jpg,0,0.9953249,0,15.27774
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_28_57_733.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_28_57_733.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_28_57_733.jpg,0,0.8015981,0,16.08879
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_28_57_860.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_28_57_860.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_28_57_860.jpg,0,0.4200821,0,16.78424
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_28_57_971.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_28_57_971.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_28_57_971.jpg,0,0.08768201,0,16.85225
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_28_58_092.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_28_58_092.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_28_58_092.jpg,0,0,0,16.62506
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_28_58_217.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_28_58_217.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_28_58_217.jpg,0,0,0,16.41877
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_28_58_323.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_28_58_323.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_28_58_323.jpg,0,0,0,16.47388
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_28_58_446.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_28_58_446.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_28_58_446.jpg,0,0,0,16.2762
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_28_58_549.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_28_58_549.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_28_58_549.jpg,-0.07515335,0,0,16.07871
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_28_58_658.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_28_58_658.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_28_58_658.jpg,-0.1971395,0,0,15.64436
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_28_58_787.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_28_58_787.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_28_58_787.jpg,0,0,0,15.44805
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_28_58_902.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_28_58_902.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_28_58_902.jpg,0,0,0,15.52569
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_28_59_011.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_28_59_011.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_28_59_011.jpg,0,0,0,15.34458
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_28_59_102.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_28_59_102.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_28_59_102.jpg,0,0,0,14.97431
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_28_59_226.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_28_59_226.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_28_59_226.jpg,0,0,0,14.79502
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_28_59_344.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_28_59_344.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_28_59_344.jpg,0,0.3094232,0,14.89939
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_28_59_460.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_28_59_460.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_28_59_460.jpg,0,0.7004106,0,15.56881
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_28_59_579.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_28_59_579.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_28_59_579.jpg,0,1,0,16.67662
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_28_59_697.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_28_59_697.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_28_59_697.jpg,0,0.645859,0,17.61677
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_28_59_802.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_28_59_802.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_28_59_802.jpg,0,0.3284979,0,18.09388
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_28_59_903.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_28_59_903.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_28_59_903.jpg,0,0.02764559,0,18.07655
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_29_00_010.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_29_00_010.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_29_00_010.jpg,0,0,0,17.83843
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_29_00_136.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_29_00_136.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_29_00_136.jpg,-0.08316922,0,0,17.62135
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_29_00_246.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_29_00_246.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_29_00_246.jpg,-0.2973053,0,0,17.41521
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_29_00_359.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_29_00_359.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_29_00_359.jpg,0,0,0,17.1723
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_29_00_464.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_29_00_464.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_29_00_464.jpg,0,0,0,17.00721
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_29_00_595.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_29_00_595.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_29_00_595.jpg,0,0,0,16.75893
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_29_00_699.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_29_00_699.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_29_00_699.jpg,0,0,0,16.58951
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_29_00_823.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_29_00_823.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_29_00_823.jpg,0,0,0,16.38681
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_29_00_935.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_29_00_935.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_29_00_935.jpg,0,0,0,16.18664
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_29_01_062.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_29_01_062.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_29_01_062.jpg,0,0.3817055,0,16.28292
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_29_01_169.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_29_01_169.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_29_01_169.jpg,0,0.6998491,0,16.98244
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_29_01_271.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_29_01_271.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_29_01_271.jpg,0,1,0,17.88269
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_29_01_385.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_29_01_385.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_29_01_385.jpg,0,1,0,18.91493
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_29_01_491.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_29_01_491.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_29_01_491.jpg,0,1,0,20.13907
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_29_01_619.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_29_01_619.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_29_01_619.jpg,0,0.8997762,0,21.30355
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_29_01_719.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_29_01_719.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_29_01_719.jpg,-0.07451963,0.5993474,0,22.02881
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_29_01_829.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_29_01_829.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_29_01_829.jpg,-0.06213355,0.2701602,0,22.31781
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_29_01_945.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_29_01_945.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_29_01_945.jpg,0,0,0,22.22662
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_29_02_052.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_29_02_052.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_29_02_052.jpg,0,0,0,21.97251
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_29_02_166.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_29_02_166.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_29_02_166.jpg,0,0,0,21.65782
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_29_02_273.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_29_02_273.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_29_02_273.jpg,0,0,0,21.37738
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_29_02_380.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_29_02_380.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_29_02_380.jpg,-0.1530061,0,0,21.30774
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_29_02_489.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_29_02_489.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_29_02_489.jpg,-0.2557712,0,0,20.98367
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_29_02_602.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_29_02_602.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_29_02_602.jpg,0,0,0,20.53163
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_29_02_714.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_29_02_714.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_29_02_714.jpg,0,0,0,20.24815
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_29_02_821.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_29_02_821.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_29_02_821.jpg,0,0,0,20.36742
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_29_02_940.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_29_02_940.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_29_02_940.jpg,0,0,0,20.12957
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_29_03_063.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_29_03_063.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_29_03_063.jpg,0,0,0,19.89692
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_29_03_176.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_29_03_176.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_29_03_176.jpg,0,0,0,19.67088
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_29_03_285.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_29_03_285.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_29_03_285.jpg,0,0.08521485,0,19.07007
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_29_03_392.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_29_03_392.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_29_03_392.jpg,0,0.4051466,0,19.30972
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_29_03_519.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_29_03_519.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_29_03_519.jpg,0,0.3550687,0,19.79192
/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/center_2021_03_23_00_29_03_622.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/left_2021_03_23_00_29_03_622.jpg,/home/macvincent/Desktop/CarND-Behavioral-Cloning-P3 (1)/slow_data/IMG/right_2021_03_23_00_29_03_622.jpg,0,0.04504251,0,20.1176
